Name,Platform,Year,Genre,Publisher,NA_,EU_,JP_,Other_,Global_,C_Score,U_Score
PaRappaTheRapper,PS,1996,Misc,Sony Computer Entertainment,0.00962963,0.005925926,0.054074074,0.001111111,0.071111111,92,7.4
MaddenNFL2003,XB,2002,Sports,Electronic Arts,0.031904762,0.000952381,0,0.001428571,0.033809524,92,8.3
CallofDuty4:ModernWarfare,PC,2007,Shooter,Activision,0,0.07,0,0.001875,0.071875,92,8.5
WarcraftIII:ReignofChaos,PC,2002,Strategy,Vivendi Games,0.001428571,0.004285714,0,0.000952381,0.006190476,92,9.1
Rome:TotalWar,PC,2004,Strategy,Activision,0,0.004736842,0,0.001052632,0.005263158,92,9.1
ForzaMotorsport,XB,2005,Racing,Microsoft Game Studios,0.028888889,0.028333333,0,0.001111111,0.058333333,92,7.6
AgeofEmpiresII:TheAgeofKings,PC,1999,Strategy,Microsoft Game Studios,0.000416667,0.003333333,0,0.000416667,0.00375,92,9
TheSims,PC,2000,Simulation,Electronic Arts,0.000434783,0.001304348,0,0.000434783,0.002173913,92,7.9
AdvanceWars,GBA,2001,Strategy,Nintendo,0.022727273,0.008636364,0,0.000454545,0.031818182,92,9
EternalDarkness:Sanity'sRequiem,GC,2002,Adventure,Nintendo,0.016190476,0.004285714,0,0.00047619,0.020952381,92,8.7
MaddenNFL2003,GC,2002,Sports,Electronic Arts,0.015714286,0.004285714,0,0.00047619,0.02047619,92,8.5
TheSimsDeluxe,PC,2002,Simulation,Electronic Arts,0.00047619,0.000952381,0,0.00047619,0.001904762,92,8.2
SSX3,XB,2003,Sports,Electronic Arts,0.0145,0.004,0,0.0005,0.0195,92,8.7
SSX3,GC,2003,Sports,Electronic Arts,0.0145,0.004,0,0.0005,0.019,92,8.7
PrinceofPersia:TheSandsofTime,GC,2003,Action,Ubisoft,0.0125,0.003,0,0.0005,0.016,92,8.4
FinalFantasyVIAdvance,GBA,2006,Role-Playing,Nintendo,0,0,0.016470588,0.000588235,0.016470588,92,8.4
SoulCaliburII,XB,2003,Fighting,Namco Bandai Games,0.039,0.009,0.0015,0,0.05,92,8.9
WorldSoccerWinningEleven5FinalEvolution,PS2,2001,Sports,Konami Digital Entertainment,0,0,0.020454545,0,0.020454545,92,
MetalGearSolid3:SnakeEater,PS2,2004,Action,Konami Digital Entertainment,0.076842105,0,0.043684211,0.101578947,0.222631579,91,9.3
MarioKartDS,DS,2005,Racing,Nintendo,0.539444444,0.415,0.229444444,0.105555556,1.289444444,91,8.6
WorldofWarcraft:WrathoftheLichKing,PC,2008,Role-Playing,Activision,0.000666667,0.008666667,0,0.078666667,0.088,91,7.5
Assassin'sCreedII,PS3,2009,Action,Ubisoft,0.181428571,0.137857143,0.015,0.061428571,0.396428571,91,8.6
Halo:Reach,X360,2010,Shooter,Microsoft Game Studios,0.541538462,0.15,0.006153846,0.060769231,0.758461538,91,7.9
WorldSoccerWinningEleven8International,PS2,2004,Sports,Konami Digital Entertainment,0.008421053,0.099473684,0.058947368,0.035789474,0.202631579,91,9.1
GodofWar:ChainsofOlympus,PSP,2008,Action,Sony Computer Entertainment,0.098666667,0.066666667,0.002666667,0.044,0.212,91,8.6
Batman:ArkhamAsylum,PS3,2009,Action,Eidos Interactive,0.16,0.093571429,0.005,0.043571429,0.302142857,91,8.9
FIFASoccer10,PS3,2009,Sports,Electronic Arts,0.042857143,0.175,0.003571429,0.037142857,0.258571429,91,7.6
GearsofWar3,X360,2011,Shooter,Microsoft Game Studios,0.3375,0.1325,0.005833333,0.041666667,0.5175,91,7.8
Killzone2,PS3,2009,Shooter,Sony Computer Entertainment,0.1,0.075714286,0.005714286,0.033571429,0.215,91,8.1
ForzaMotorsport4,X360,2011,Racing,Microsoft Game Studios,0.173333333,0.164166667,0.005,0.038333333,0.380833333,91,8.2
LittleBigPlanet2,PS3,2011,Platform,Sony Computer Entertainment,0.1525,0.0875,0.005,0.038333333,0.2825,91,8.4
GodofWarCollection,PS3,2009,Action,Sony Computer Entertainment,0.121428571,0.031428571,0.004285714,0.028571429,0.185714286,91,8.7
ResidentEvil,PS,1996,Action,Virgin Interactive,0.075925926,0.042962963,0.041111111,0.027037037,0.187037037,91,9
MaddenNFL2001,PS2,2000,Sports,Electronic Arts,0.05173913,0.003043478,0.002173913,0.008695652,0.065217391,91,7.7
DarkSoulsII,PS3,2014,Role-Playing,Namco Bandai Games,0.044444444,0.036666667,0.044444444,0.016666667,0.141111111,91,8.1
ShadowoftheColossus,PS2,2005,Action,Sony Computer Entertainment,0.043333333,0.001666667,0.011111111,0.007222222,0.063333333,91,9.1
DarkSoulsII,PS4,2015,Role-Playing,Namco Bandai Games,0.02625,0.02875,0.01,0.01125,0.075,91,
DarkSoulsII,X360,2014,Role-Playing,Namco Bandai Games,0.053333333,0.02,0.001111111,0.007777778,0.082222222,91,7.9
Borderlands2,PS3,2012,Shooter,Take-Two Interactive,0.095454545,0.065454545,0.009090909,0.031818182,0.202727273,91,8.2
TonyHawk'sProSkater3,GC,2001,Sports,Activision,0.029090909,0.007727273,0,0.000909091,0.037272727,91,9
DarkSoulsII,PC,2014,Role-Playing,Namco Bandai Games,0.008888889,0.008888889,0,0.001111111,0.018888889,91,7.1
Ratchet&Clank,PS2,2002,Platform,Sony Computer Entertainment,0.068571429,0.048095238,0.027142857,0.014285714,0.158571429,91,
CrashBandicoot3:Warped,PS,1998,Platform,Sony Computer Entertainment,0.1472,0.07,0.0568,0.0112,0.2852,91,8.9
FarCry3,X360,2012,Shooter,Ubisoft,0.125454545,0.12,0.001818182,0.025454545,0.272727273,91,8.6
MassEffect,X360,2007,Role-Playing,Microsoft Game Studios,0.114375,0.049375,0.001875,0.016875,0.181875,91,8.7
Ratchet&Clank:GoingCommando,PS2,2003,Platform,Sony Computer Entertainment,0.072,0.0415,0.013,0.0125,0.139,91,
TombRaider,PS,1996,Action,Eidos Interactive,0.084814815,0.072962963,0.004814815,0.008888889,0.171481481,91,8.6
TheLegendofZelda:ALinkBetweenWorlds,3DS,2013,Action,Nintendo,0.14,0.101,0.046,0.023,0.31,91,8.9
Ratchet&Clank:UpYourArsenal,PS2,2004,Platform,Sony Computer Entertainment,0.068947368,0.038947368,0.016315789,0.011578947,0.135263158,91,
ResidentEvil4,Wii,2007,Action,Capcom,0.0825,0.035,0.00875,0.0125,0.13875,91,
Spyro:YearoftheDragon,PS,2000,Platform,Sony Computer Entertainment,0.083913043,0.068695652,0,0.00826087,0.161304348,91,8.8
NCAAFootball2003,PS2,2002,Sports,Electronic Arts,0.055238095,0.003809524,0,0.009047619,0.068571429,91,8.6
RockBand2,PS3,2008,Misc,MTV Games,0.075333333,0.013333333,0,0.010666667,0.099333333,91,7.9
MetroidPrime:Trilogy,Wii,2009,Shooter,Nintendo,0.03,0.003571429,0,0.01,0.043571429,91,9.3
TheLegendofZelda:Link'sAwakeningDX,GB,1998,Adventure,Nintendo,0.04,0.0252,0.018,0.0052,0.0888,91,
ResidentEvil3:Nemesis,PS,1999,Action,Eidos Interactive,0.054166667,0.032083333,0.064166667,0.004583333,0.155,91,
TheWitcher3:WildHunt,XOne,2015,Role-Playing,Namco Bandai Games,0.08625,0.0625,0,0.01375,0.16375,91,9.2
GodofWarSaga,PS3,2012,Action,Sony Computer Entertainment,0.066363636,0,0,0.009090909,0.074545455,91,8.3
RaymanLegends,PS3,2013,Platform,Ubisoft,0.014,0.034,0,0.01,0.058,91,8.7
Overwatch,XOne,2016,Shooter,Activision,0.09,0.047142857,0,0.014285714,0.151428571,91,5.6
Batman:ArkhamCity,PC,2011,Action,Warner Bros. Interactive Entertainment,0.013333333,0.023333333,0,0.0075,0.044166667,91,8.6
TomClancy'sRainbowSix,PS,1999,Shooter,Red Storm Entertainment,0.03875,0.02625,0,0.003333333,0.068333333,91,
CrazyTaxi,DC,2000,Racing,Sega,0.047826087,0.022173913,0.005217391,0.003478261,0.078695652,91,
MaddenNFL2005,PS2,2004,Sports,Electronic Arts,0.22,0.013684211,0.000526316,0.004210526,0.238421053,91,7.9
MaddenNFL2005,XB,2004,Sports,Electronic Arts,0.084736842,0.001578947,0,0.004210526,0.090526316,91,7.6
Fallout3,PC,2008,Role-Playing,Bethesda Softworks,0.001333333,0.058666667,0,0.005333333,0.065333333,91,7.9
ForzaHorizon3,XOne,2016,Racing,Microsoft Game Studios,0.06,0.082857143,0,0.011428571,0.154285714,91,7.4
StarFox,SNES,1993,Shooter,Nintendo,0.053666667,0.017,0.026666667,0.002333333,0.099666667,91,
Road&TrackPresents:TheNeedforSpeed,PS,1995,Racing,Electronic Arts,0.02,0.013571429,0,0.0025,0.035714286,91,
ESPNNFLFootball,PS2,2003,Sports,Sega,0.0135,0.0105,0,0.0035,0.028,91,8.5
GuitarHero,PS2,2005,Misc,RedOctane,0.092777778,0.033888889,0.001666667,0.003888889,0.132222222,91,8.7
LegacyofKain:SoulReaver,PS,1999,Action,Eidos Interactive,0.024166667,0.016666667,0,0.002916667,0.043333333,91,9
GoldenSun,GBA,2001,Role-Playing,Nintendo,0.042272727,0.017272727,0.018181818,0.002727273,0.08,91,9.3
Mario&Luigi:SuperstarSaga,GBA,2003,Role-Playing,Nintendo,0.074,0.0085,0.0235,0.003,0.1085,91,
MLB10:TheShow,PS3,2010,Sports,Sony Computer Entertainment,0.050769231,0,0,0.004615385,0.055384615,91,8.3
Dishonored,PC,2012,Action,Bethesda Softworks,0.023636364,0.017272727,0,0.005454545,0.046363636,91,
Bayonetta2,WiiU,2014,Action,Nintendo,0.035555556,0.031111111,0.011111111,0.006666667,0.084444444,91,8.2
TwistedMetal:Black,PS2,2001,Racing,Sony Computer Entertainment,0.054090909,0.007727273,0,0.002272727,0.064090909,91,8.4
ResidentEvil(Remake),GC,2002,Action,Capcom,0.03,0.018095238,0.016666667,0.002380952,0.067619048,91,
DragonAge:Origins,PC,2009,Role-Playing,Electronic Arts,0,0.032857143,0,0.003571429,0.036428571,91,8.6
Batman:ArkhamAsylum,PC,2009,Action,Eidos Interactive,0,0.02,0,0.003571429,0.022857143,91,8.7
RockBand3,PS3,2010,Misc,MTV Games,0.033076923,0.006153846,0,0.003846154,0.043846154,91,8
TheWalkingDead:SeasonOne,X360,2012,Adventure,Avanquest Software,0.05,0.011818182,0,0.004545455,0.066363636,91,
NinjaGaiden,XB,2004,Action,Microsoft Game Studios,0.048421053,0.010526316,0.003684211,0.002105263,0.064736842,91,8.8
GuitarHero:Metallica,PS2,2009,Misc,Activision,0.012142857,0.009285714,0,0.002857143,0.025,91,7.6
RockBand3,Wii,2010,Misc,MTV Games,0.040769231,0.004615385,0,0.003076923,0.048461538,91,6.9
Overwatch,PC,2016,Shooter,Activision,0.035714286,0.034285714,0,0.005714286,0.075714286,91,6.8
ColonyWars,PS,1997,Simulation,Psygnosis,0.009230769,0.006153846,0,0.001153846,0.016153846,91,7.8
Klonoa2:Lunatea'sVeil,PS2,2001,Platform,Sony Computer Entertainment,0.005454545,0.004545455,0.003636364,0.001363636,0.015,91,9.1
RaymanLegends,XOne,2014,Platform,Ubisoft,0.014444444,0.02,0,0.003333333,0.037777778,91,7.9
Castlevania:CircleoftheMoon,GBA,2001,Platform,Konami Digital Entertainment,0.027272727,0.01,0.002272727,0.000909091,0.040454545,91,8.5
TonyHawk'sProSkater4,GC,2002,Sports,Activision,0.021428571,0.005714286,0,0.000952381,0.027619048,91,8.6
Crysis,PC,2007,Shooter,Electronic Arts,0,0.043125,0,0.00125,0.044375,91,8
StreetFighterIV,PC,2009,Fighting,Capcom,0.005,0.003571429,0,0.001428571,0.009285714,91,8
NCAAFootball2003,GC,2002,Sports,Electronic Arts,0.007619048,0.001904762,0,0.00047619,0.01,91,8.1
ESPNNFLFootball,XB,2003,Sports,Sega,0.0135,0.004,0,0.0005,0.018,91,8.9
Battlefield2,PC,2005,Shooter,Electronic Arts,0,0.003888889,0,0.000555556,0.004444444,91,8.4
Planescape:Torment,PC,1998,Role-Playing,Interplay,0.0004,0.0008,0,0,0.0012,91,9.2
TheLongestJourney,PC,1999,Adventure,Empire Interactive,0,0.000416667,0,0,0.000833333,91,8.9
IL-2Sturmovik,PC,2001,Simulation,Blue Byte,0,0.000454545,0,0,0.000454545,91,8.8
NeverwinterNights,PC,2002,Role-Playing,Atari,0,0.001428571,0,0,0.001428571,91,8.2
Castlevania:AriaofSorrow,GBA,2003,Platform,Konami Digital Entertainment,0.01,0.0035,0,0,0.014,91,9.1
TigerWoodsPGATour2005,PC,2004,Sports,Electronic Arts,0,0.000526316,0,0,0.000526316,91,4.5
WorldofWarcraft:TheBurningCrusade,PC,2007,Role-Playing,Activision,0.160625,0.095,0,0,0.255625,91,7.9
MetalGearSolidV:ThePhantomPain,PC,2015,Action,Konami Digital Entertainment,0,0.00875,0,0,0.01,91,7.7
MassEffectTrilogy,PS3,2012,Action,Electronic Arts,0.033636364,0,0,0.005454545,0.039090909,91,8.7
MassEffectTrilogy,X360,2012,Action,Electronic Arts,0.025454545,0.008181818,0,0.002727273,0.036363636,91,7.4
SuperGhouls'nGhosts,SNES,1991,Platform,Capcom,0.015625,0.004375,0.01625,0.000625,0.036875,91,
MassEffectTrilogy,PC,2012,Action,Electronic Arts,0.008181818,0.014545455,0,0.001818182,0.024545455,91,8
RadiantSilvergun,SAT,1998,Shooter,ESP,0,0,0.0012,0,0.0012,91,
FIFA12,PS3,2011,Sports,Electronic Arts,0.07,0.358333333,0.009166667,0.115833333,0.554166667,90,
SuperMario3DLand,3DS,2011,Platform,Nintendo,0.4075,0.25,0.178333333,0.065,0.900833333,90,8.4
FarCry3,PS3,2012,Shooter,Ubisoft,0.08,0.154545455,0.009090909,0.060909091,0.304545455,90,8.5
Fallout3,PS3,2008,Role-Playing,Bethesda Softworks,0.143333333,0.075333333,0.004666667,0.039333333,0.262666667,90,8
FIFASoccer13,X360,2012,Action,Electronic Arts,0.099090909,0.315454545,0.002727273,0.051818182,0.469090909,90,6.1
Assassin'sCreedII,X360,2009,Action,Ubisoft,0.222142857,0.110714286,0.005714286,0.036428571,0.375714286,90,8.8
PokemonRuby/PokemonSapphire,GBA,2002,Role-Playing,Nintendo,0.288571429,0.185714286,0.256190476,0.023809524,0.754761905,90,
TheLegendofZelda:PhantomHourglass,DS,2007,Action,Nintendo,0.115625,0.1125,0.059375,0.03,0.3175,90,8
SuperMarioBros.3,NES,1988,Platform,Nintendo,0.272571429,0.098285714,0.109714286,0.013142857,0.493714286,90,
TonyHawk'sUnderground,PS2,2003,Sports,Activision,0.1145,0.0585,0.0005,0.021,0.195,90,8.7
ForzaMotorsport2,X360,2007,Racing,Microsoft Game Studios,0.146875,0.079375,0.001875,0.025625,0.253125,90,8.3
PokemonBlack2/PokemonWhite2,DS,2012,Role-Playing,Nintendo,0.253636364,0.156363636,0.285454545,0.037272727,0.733636364,90,
ESPNNFL2K5,PS2,2004,Sports,Sega,0.113157895,0.006315789,0,0.018947368,0.137894737,90,8.2
NBA2K13,PS3,2012,Sports,Take-Two Interactive,0.157272727,0.039090909,0.004545455,0.024545455,0.224545455,90,8
NBA2K12,PS3,2011,Sports,Take-Two Interactive,0.135,0.021666667,0.004166667,0.015,0.175833333,90,6.7
JakandDaxter:ThePrecursorLegacy,PS2,2001,Platform,Sony Computer Entertainment,0.094545455,0.049545455,0.006818182,0.015,0.165454545,90,8.7
NBA2K12,X360,2011,Sports,Take-Two Interactive,0.1925,0.011666667,0.000833333,0.013333333,0.218333333,90,7.7
Overwatch,PS4,2016,Shooter,Activision,0.115714286,0.121428571,0.021428571,0.047142857,0.305714286,90,6.1
ApeEscape,PS,1999,Platform,Sony Computer Entertainment,0.029583333,0.02,0.013333333,0.004583333,0.067916667,90,8.8
NBA2K17,XOne,2016,Sports,Take-Two Interactive,0.122857143,0.008571429,0,0.015714286,0.145714286,90,6.2
ICO,PS2,2001,Action,Sony Computer Entertainment,0.010454545,0.008181818,0,0.002727273,0.021363636,90,8.8
NBAJam,GEN,1992,Sports,Arena Entertainment,0.056451613,0.008064516,0,0.001612903,0.066129032,90,
Okami,Wii,2008,Action,Capcom,0.028666667,0.006,0.002666667,0.003333333,0.04,90,8.9
Assassin'sCreed:Brotherhood,PS3,2010,Action,Ubisoft,0.143846154,0.042307692,0.008461538,0.022307692,0.216923077,90,8.2
MaddenNFL2001,PS,2000,Sports,Electronic Arts,0.068695652,0.002173913,0,0.00173913,0.072608696,90,6.8
MLB11:TheShow,PS3,2011,Sports,Sony Computer Entertainment,0.045,0,0,0.003333333,0.048333333,90,7.8
MaddenNFL2002,XB,2001,Sports,Unknown,0.024090909,0.000909091,0,0.001363636,0.026363636,90,8.1
TonyHawk'sProSkater3,GBA,2002,Sports,Activision,0.017619048,0.006666667,0,0.00047619,0.024761905,90,8
GrandTheftAuto:ChinatownWars,PSP,2009,Action,Take-Two Interactive,0.02,0.035,0.002142857,0.019285714,0.075714286,90,7.3
NBA2K13,PC,2012,Sports,Take-Two Interactive,0,0.001818182,0,0,0.002727273,90,6.8
GuildWars2,PC,2012,Action,NCSoft,0.087272727,0.097272727,0,0.024545455,0.21,90,7.9
NBA2K17,PC,2016,Sports,Take-Two Interactive,0,0.001428571,0,0,0.001428571,90,6.3
FinalFantasyVIII,PS,1999,Role-Playing,SquareSoft,0.095,0.071666667,0.15125,0.009583333,0.3275,90,8.6
FIFASoccer10,X360,2009,Sports,Electronic Arts,0.042142857,0.127857143,0.000714286,0.016428571,0.187142857,90,7.5
RockstarGamesDoublePack:GrandTheftAutoIII&GrandTheftAutoViceCity,PS2,2003,Action,Take-Two Interactive,0.0425,0.033,0,0.011,0.086,90,
NCAAFootball2002,PS2,2001,Sports,Electronic Arts,0.035,0.027272727,0,0.009090909,0.071363636,90,8.7
MVPBaseball2004,PS2,2004,Sports,Electronic Arts,0.057894737,0.003157895,0,0.009473684,0.070526316,90,8.6
SidMeier'sCivilizationV,PC,2010,Strategy,Take-Two Interactive,0.075384615,0.04,0,0.013076923,0.129230769,90,7.9
RaymanLegends,PS4,2014,Platform,Ubisoft,0.024444444,0.071111111,0,0.017777778,0.112222222,90,8.5
GrandTheftAuto,PS,1997,Action,Take-Two Interactive,0.030384615,0.051923077,0.001538462,0.005384615,0.089230769,90,
TheLegendofZelda:TheWindWaker,WiiU,2013,Action,Nintendo,0.092,0.06,0.014,0.014,0.179,90,
DeadSpace2,X360,2011,Shooter,Electronic Arts,0.078333333,0.036666667,0,0.010833333,0.125833333,90,8.6
BurnoutRevenge,PS2,2005,Racing,Electronic Arts,0.041666667,0.001666667,0,0.006666667,0.05,90,8.8
TomClancy'sGhostReconAdvancedWarfighter,X360,2006,Shooter,Ubisoft,0.082352941,0.001176471,0.001176471,0.005882353,0.090588235,90,8
Empire:TotalWar,PC,2009,Strategy,Sega,0.000714286,0.069285714,0,0.007142857,0.077142857,90,6.9
FIFA12,PC,2011,Sports,Electronic Arts,0.003333333,0.0275,0,0.008333333,0.039166667,90,
StarWarsRogueLeader:RogueSquadronII,GC,2001,Simulation,LucasArts,0.046818182,0.034090909,0.001363636,0.004090909,0.086363636,90,8.6
SuperMarioWorld2:Yoshi'sIsland,GBA,2002,Platform,Nintendo,0.083333333,0.021428571,0.02952381,0.004285714,0.138571429,90,
TimeSplitters2,PS2,2002,Shooter,Eidos Interactive,0.016190476,0.012857143,0,0.004285714,0.033333333,90,8.8
MetroidPrime3:Corruption,Wii,2007,Shooter,Nintendo,0.055625,0.04625,0.004375,0.005625,0.111875,90,8.9
TotalWar:Shogun2,PC,2011,Strategy,Sega,0.015833333,0.025833333,0,0.0075,0.05,90,8.3
ShinMegamiTensei:Persona4,PS2,2008,Role-Playing,Atlus,0.022666667,0.002666667,0.024,0.005333333,0.054666667,90,8.9
Bayonetta,X360,2009,Action,Sega,0.036428571,0.017857143,0.006428571,0.005714286,0.066428571,90,8
DeusEx:HumanRevolution,PC,2011,Shooter,Square Enix,0.020833333,0.020833333,0,0.006666667,0.048333333,90,8.5
MarioPaint,SNES,1992,Misc,Nintendo,0.046129032,0.017419355,0.022903226,0.002258065,0.088709677,90,
JetMoto2,PS,1997,Racing,Sony Computer Entertainment,0.054230769,0.016153846,0.001153846,0.002692308,0.074615385,90,
TetrisDX,GB,1998,Puzzle,Nintendo,0.0424,0.024,0.008,0.0028,0.0772,90,
ColinMcRaeRally2.0,PS,2000,Racing,Codemasters,0.000869565,0.034782609,0.000869565,0.003043478,0.039565217,90,8.7
GrandTheftAutoIV,PC,2008,Action,Take-Two Interactive,0.000666667,0.052666667,0,0.004666667,0.058666667,90,6.6
NBAStreetVol.2,PS2,2003,Sports,Electronic Arts,0.0845,0.01,0,0.003,0.0975,90,8.8
MLB09:TheShow,PS3,2009,Sports,Sony Computer Entertainment,0.047142857,0,0,0.004285714,0.051428571,90,8.1
SonicCD,SCD,1993,Platform,Sega,0.033333333,0.012,0.003,0.001666667,0.05,90,
Doom,PS,1994,Shooter,Infogrames,0.014827586,0.010344828,0,0.001724138,0.026896552,90,
XCOM:EnemyUnknown,X360,2012,Strategy,Take-Two Interactive,0.032727273,0.019090909,0,0.004545455,0.056363636,90,8.3
WorldCup98,N64,1998,Sports,Electronic Arts,0.0056,0.016,0,0.0016,0.0232,90,
OgreBattle64:PersonofLordlyCaliber,N64,1999,Role-Playing,Nintendo,0.004166667,0.000833333,0.010416667,0.001666667,0.017083333,90,
Rayman2:Revolution,PS2,2000,Platform,Ubisoft,0.006521739,0.004782609,0,0.00173913,0.013043478,90,8.2
TonyHawk'sProSkater4,XB,2002,Sports,Activision,0.028095238,0.014285714,0,0.001904762,0.044285714,90,8.5
TheSims2,PC,2004,Simulation,Electronic Arts,0.001052632,0.012631579,0,0.002105263,0.015263158,90,8.8
ViewtifulJoe,PS2,2004,Action,Capcom,0.007368421,0.005789474,0,0.002105263,0.014736842,90,8.5
RaymanLegends,X360,2013,Platform,Ubisoft,0.019,0.02,0,0.004,0.043,90,8.2
ESPNNHLHockey,PS2,2003,Sports,Sega,0.0055,0.0045,0,0.0015,0.0115,90,7
Pikmin2,GC,2004,Strategy,Nintendo,0.025263158,0.006842105,0.029473684,0.001578947,0.063157895,90,9.1
Half-Life2,XB,2005,Shooter,Electronic Arts,0.020555556,0.011666667,0,0.001666667,0.033888889,90,8.6
AdvanceWars:DualStrike,DS,2005,Strategy,Nintendo,0.016666667,0.001111111,0.002222222,0.001666667,0.021666667,90,9
NCAAFootball2003,XB,2002,Sports,Electronic Arts,0.018571429,0.005238095,0,0.000952381,0.024761905,90,8.2
MaddenNFL2005,GC,2004,Sports,Electronic Arts,0.028421053,0.007368421,0,0.001052632,0.036842105,90,tbd
MVPBaseball2004,XB,2004,Sports,Electronic Arts,0.023157895,0.006842105,0,0.001052632,0.031052632,90,8.5
PanzerDragoonOrta,XB,2002,Shooter,Sega,0.007619048,0.002380952,0.001904762,0.00047619,0.012380952,90,8.5
TigerWoodsPGATour2003,GC,2002,Sports,Electronic Arts,0.008571429,0.002380952,0,0.00047619,0.010952381,90,8
NBA2K2,XB,2002,Sports,Sega,0.007142857,0.001904762,0,0.00047619,0.00952381,90,7.6
SilentHunterIII,PC,2005,Simulation,Ubisoft,0,0.003888889,0,0.000555556,0.004444444,90,7.9
WorldofGoo,PC,2008,Puzzle,2D Boy,0,0.002,0,0.000666667,0.002666667,90,8.5
TheLegendofHeroes:TrailsofColdSteelII,PS3,2014,Role-Playing,Nippon Ichi Software,0.002222222,0.002222222,0.012222222,0.001111111,0.016666667,90,7.8
ShovelKnight,3DS,2015,Platform,Yacht Club Games,0.01,0.005,0.0025,0.00125,0.0175,90,8.2
ShovelKnight,PS4,2015,Platform,Yacht Club Games,0.00375,0.00375,0,0.00125,0.01,90,7.6
BreathofFireII,SNES,1994,Role-Playing,Laguna,0,0,0.012413793,0,0.012413793,90,
InternationalSuperstarSoccer,SNES,1994,Sports,Konami Digital Entertainment,0,0,0.009655172,0,0.009655172,90,
GrandiaII,DC,2000,Role-Playing,Ubisoft,0,0,0.008695652,0,0.008695652,90,8.8
DeusEx,PC,2000,Role-Playing,Eidos Interactive,0,0.000434783,0,0,0.000434783,90,9.3
NBA2K2,GC,2002,Sports,Sega,0.004285714,0.000952381,0,0,0.005714286,90,8
WorldSoccerWinningEleven8International,XB,2004,Sports,Konami Digital Entertainment,0.003684211,0.001052632,0,0,0.004736842,90,8.4
Falcon4.0:AlliedForce,PC,2005,Simulation,Graphsim Entertainment,0,0.001111111,0,0,0.001111111,90,8.6
Braid,PC,2009,Platform,Number None,0,0.001428571,0,0,0.002142857,90,8.6
WorldofWarcraft:Cataclysm,PC,2010,Role-Playing,Activision,0.136153846,0.024615385,0,0,0.16,90,5.6
DonkeyKongLandIII,GB,1997,Platform,Nintendo,0.026153846,0.011923077,0,0.001538462,0.039615385,90,
FinalFight,SNES,1990,Action,Capcom,0.02030303,0.005151515,0.020909091,0.000909091,0.047272727,90,
SuperStreetFighterII,SNES,1993,Fighting,Nintendo,0.017333333,0.005333333,0.043,0.001,0.066666667,90,
